0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-0.536346836608085,0.570516434653442,-0.02838789752386267,0.47214145561859294,-0.08497027866958919,0.0,0.0,0.0,2.303016178744161,0.0,0.0,2.025723096271251,0.0,7.227559057391481,0.0,2.389801247430801,0.0,0.0,0.8009489563254842,0.0,16.0
0.8167121788970592,-0.14606154946140634,-1.221039347987801,0.47214145561859294,-0.08064205748784882,0.0,0.0,2.3068552798902853,0.0,0.0,0.0,2.025723096271251,0.0,7.227559057391481,0.0,2.389801247430801,0.0,0.0,0.0,1.7725301346812434,27.0
1.1857282740348256,-0.35079811635136315,-1.221039347987801,-1.264552357377496,-0.07944842749095665,2.3127721723645407,0.0,0.0,0.0,0.0,0.0,2.025723096271251,0.0,7.227559057391481,0.0,2.389801247430801,0.0,0.0,0.8009489563254842,1.7725301346812434,36.0
-0.16733074147031843,0.4681481512084641,-0.02838789752386267,0.47214145561859294,-0.07054949605724424,0.0,0.0,0.0,2.303016178744161,0.0,0.0,0.0,2.118405003334254,7.227559057391481,0.0,2.389801247430801,0.0,0.0,0.8009489563254842,2.3633735129083244,22.0
-1.0283682967917738,0.2634115843185073,-1.221039347987801,-1.264552357377496,-0.07633008440566744,2.3127721723645407,0.0,0.0,0.0,0.0,0.0,2.025723096271251,0.0,0.0,7.227559057391481,2.389801247430801,0.0,0.0,2.402846868976453,0.5908433782270811,42.0
1.0627229089889034,0.4681481512084641,1.1642635529400756,0.47214145561859294,-0.08079943449202498,2.3127721723645407,0.0,0.0,0.0,0.0,0.0,0.0,2.118405003334254,7.227559057391481,0.0,2.389801247430801,0.0,0.0,2.402846868976453,0.5908433782270811,29.0
-0.7823575666999294,0.570516434653442,-0.02838789752386267,0.47214145561859294,-0.07664370873909956,0.0,2.315078818230967,0.0,0.0,0.0,0.0,2.025723096271251,0.0,7.227559057391481,0.0,2.389801247430801,0.0,0.0,0.0,1.7725301346812434,12.0
-3.4884755977102175,-4.547897737595474,2.356915003404014,0.47214145561859294,-0.08100705229904247,0.0,0.0,2.3068552798902853,0.0,0.0,3.6057175673545525,0.0,0.0,7.227559057391481,0.0,2.389801247430801,0.0,0.0,0.0,1.1816867564541622,27.0
1.1857282740348256,-0.7602712501312759,1.1642635529400756,3.94552908161077,-0.07330782291806776,0.0,2.315078818230967,0.0,0.0,0.0,3.6057175673545525,0.0,0.0,7.227559057391481,0.0,2.389801247430801,0.0,0.0,2.402846868976453,1.7725301346812434,44.0
-3.4884755977102175,-4.547897737595474,2.356915003404014,0.47214145561859294,-0.08651333868111695,0.0,0.0,0.0,2.303016178744161,0.0,3.6057175673545525,0.0,0.0,7.227559057391481,0.0,2.389801247430801,0.0,0.0,0.0,1.1816867564541622,31.0
0.693706813851137,-0.043693266016427486,-1.221039347987801,0.47214145561859294,-0.07670882638755108,2.3127721723645407,0.0,0.0,0.0,0.0,0.0,2.025723096271251,0.0,7.227559057391481,0.0,2.389801247430801,0.0,0.0,2.402846868976453,2.9542168911354056,51.0
0.8167121788970592,0.570516434653442,-0.02838789752386267,0.47214145561859294,-0.08089397282560025,0.0,2.315078818230967,0.0,0.0,0.0,0.0,0.0,2.118405003334254,7.227559057391481,0.0,2.389801247430801,0.0,0.0,2.402846868976453,1.1816867564541622,37.0
0.07867998862152596,-0.043693266016427486,1.1642635529400756,0.47214145561859294,-0.07800206595786076,2.3127721723645407,0.0,0.0,0.0,0.0,0.0,0.0,2.118405003334254,7.227559057391481,0.0,2.389801247430801,0.0,0.0,2.402846868976453,0.5908433782270811,36.0
-1.0283682967917738,0.36577986776348526,1.1642635529400756,0.47214145561859294,-0.08639843365118542,0.0,0.0,0.0,2.303016178744161,0.0,0.0,2.025723096271251,0.0,7.227559057391481,0.0,2.389801247430801,0.0,0.0,0.0,2.3633735129083244,15.0
-0.29033610651624064,0.16104330087352842,1.1642635529400756,0.47214145561859294,-0.08067287070232872,0.0,2.315078818230967,0.0,0.0,0.0,0.0,0.0,2.118405003334254,7.227559057391481,0.0,2.389801247430801,0.0,0.0,0.8009489563254842,2.9542168911354056,23.0
1.0627229089889034,0.2634115843185073,-0.02838789752386267,0.47214145561859294,-0.07064624904577926,0.0,0.0,2.3068552798902853,0.0,0.0,0.0,2.025723096271251,0.0,7.227559057391481,0.0,2.389801247430801,0.0,0.0,0.8009489563254842,2.9542168911354056,26.0
0.20168535366744816,0.4681481512084641,-1.221039347987801,0.47214145561859294,-0.07656822773152677,0.0,0.0,0.0,2.303016178744161,0.0,0.0,2.025723096271251,0.0,0.0,7.227559057391481,2.389801247430801,0.0,0.0,2.402846868976453,0.5908433782270811,53.0
1.0627229089889034,0.4681481512084641,1.1642635529400756,0.47214145561859294,-0.07092537152476126,0.0,2.315078818230967,0.0,0.0,0.0,3.6057175673545525,0.0,0.0,7.227559057391481,0.0,2.389801247430801,0.0,0.0,0.0,1.7725301346812434,19.0
-0.6593522016540072,0.570516434653442,1.1642635529400756,0.47214145561859294,-0.08207901440969861,0.0,0.0,2.3068552798902853,0.0,0.0,0.0,0.0,2.118405003334254,7.227559057391481,0.0,0.0,0.0,2.403212483567364,0.0,0.0,24.0
-0.7823575666999294,0.2634115843185073,1.1642635529400756,0.47214145561859294,-0.07371942527798184,0.0,2.315078818230967,0.0,0.0,0.0,0.0,0.0,2.118405003334254,7.227559057391481,0.0,2.389801247430801,0.0,0.0,2.402846868976453,1.7725301346812434,26.0
1.1857282740348256,0.570516434653442,1.1642635529400756,0.47214145561859294,-0.08091123891593346,0.0,0.0,2.3068552798902853,0.0,0.0,0.0,2.025723096271251,0.0,7.227559057391481,0.0,2.389801247430801,0.0,0.0,2.402846868976453,0.5908433782270811,29.0
0.07867998862152596,0.4681481512084641,1.1642635529400756,0.47214145561859294,-0.08785334150573094,0.0,0.0,0.0,2.303016178744161,0.0,3.6057175673545525,0.0,0.0,7.227559057391481,0.0,0.0,0.0,2.403212483567364,1.6018979126509685,2.3633735129083244,13.0
-1.0283682967917738,0.4681481512084641,-1.221039347987801,0.47214145561859294,-0.07367222130000757,2.3127721723645407,0.0,0.0,0.0,0.0,0.0,2.025723096271251,0.0,7.227559057391481,0.0,2.389801247430801,0.0,0.0,2.402846868976453,1.1816867564541622,40.0
0.20168535366744816,0.36577986776348526,1.1642635529400756,0.47214145561859294,-0.08207943404421131,0.0,0.0,2.3068552798902853,0.0,0.0,0.0,0.0,2.118405003334254,7.227559057391481,0.0,2.389801247430801,0.0,0.0,0.0,2.9542168911354056,26.0
-0.536346836608085,0.2634115843185073,-0.02838789752386267,-1.264552357377496,-0.0708910490233841,0.0,0.0,2.3068552798902853,0.0,0.0,0.0,0.0,2.118405003334254,7.227559057391481,0.0,0.0,0.0,2.403212483567364,2.402846868976453,2.9542168911354056,28.0
-0.044325376424396226,0.36577986776348526,-1.221039347987801,0.47214145561859294,-0.0777675399820425,0.0,0.0,0.0,2.303016178744161,0.0,0.0,2.025723096271251,0.0,7.227559057391481,0.0,0.0,0.0,2.403212483567364,2.402846868976453,0.0,26.0
1.308733639080748,0.4681481512084641,-1.221039347987801,-1.264552357377496,-0.0791111676444467,0.0,0.0,0.0,2.303016178744161,0.0,0.0,2.025723096271251,0.0,0.0,7.227559057391481,0.0,16.843202560174834,0.0,2.402846868976453,2.3633735129083244,50.0
